"division","gender","belt","weight","fight","day","date","time","winner_idx","comp01_n","ID_1","Name","comp01_club","comp01_dq","comp01_won"
"Master 2","Male","BLACK","Medium Heavy","FIGHT 41","Thu","09/01","03:02 PM",1,"11",3296,"Douglas Alencastro Bueno","Atos JJ USA",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 43","Thu","09/01","03:18 PM",2,"22",3297,"Andrew McColl","Jiu-Jitsu For Life Team",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 52","Thu","09/01","04:10 PM",2,"6",3298,"William Porter V Durkee","Fight Sports",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 44","Thu","09/01","03:22 PM",1,"18",3299,"Randy Lee Wharton","GF Team International",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 38","Thu","09/01","02:35 PM",1,"22",3300,"Andrew McColl","Jiu-Jitsu For Life Team",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 40","Thu","09/01","02:58 PM",1,"18",3301,"Randy Lee Wharton","GF Team International",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 49","Thu","09/01","03:50 PM",1,"4",3302,"Raimundo Nogueira de Matos Junior","Gracie Barra",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 48","Thu","09/01","03:44 PM",1,"6",3303,"William Porter V Durkee","Fight Sports",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 42","Thu","09/01","03:08 PM",1,"30",3304,"John A Ebanks II","Fabio Novaes BJJ",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 46","Thu","09/01","03:24 PM",0,"26",3305,"Wayne Mertens","Nova União International",1,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 45","Thu","09/01","03:31 PM",1,"4",3306,"Raimundo Nogueira de Matos Junior","Gracie Barra",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 47","Thu","09/01","03:24 PM",1,"6",3307,"William Porter V Durkee","Fight Sports",0,1
"Master 2","Male","BLACK","Medium Heavy","BYE","BYE","BYE","BYE",1,"4",3308,"Raimundo Nogueira de Matos Junior","Gracie Barra",0,1
"Master 2","Male","BLACK","Medium Heavy","BYE","BYE","BYE","BYE",1,"6",3309,"William Porter V Durkee","Fight Sports",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 36","Thu","09/01","02:21 PM",1,"20",3310,"Evan Franklin Barrett","Zenith BJJ",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 41","Thu","09/01","02:57 PM",2,"10",3311,"André Rachadel","Gracie Barra",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 43","Thu","09/01","03:11 PM",2,"40",3312,"Rafael Cordeiro Fideles","Marco Nascimento BJJ",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 52","Thu","09/01","04:08 PM",2,"27",3313,"Leonardo I Iturralde Aguirre","Dojo Leo Iturralde",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 45","Thu","09/01","03:23 PM",2,"19",3314,"Diego Ferreira da Silva","Brazilian Top Team",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 38","Thu","09/01","02:42 PM",2,"23",3315,"John Jacob Miclot","GF Team",1,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 42","Thu","09/01","03:04 PM",1,"19",3316,"Diego Ferreira da Silva","Brazilian Top Team",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 49","Thu","09/01","03:44 PM",1,"2",3317,"Joshua Roy Hinger","Atos Jiu-Jitsu",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 50","Thu","09/01","03:50 PM",1,"27",3318,"Leonardo I Iturralde Aguirre","Dojo Leo Iturralde",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 39","Thu","09/01","02:49 PM",1,"31",3319,"Donald Gordon Wallace III","Team Shawn Hammonds",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 44","Thu","09/01","03:17 PM",1,"27",3320,"Leonardo I Iturralde Aguirre","Dojo Leo Iturralde",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 46","Thu","09/01","03:28 PM",1,"2",3321,"Joshua Roy Hinger","Atos Jiu-Jitsu",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 47","Thu","09/01","03:37 PM",2,"7",3322,"Zachary James Minteer","Impact Jiu Jitsu",1,0
"Master 2","Male","BLACK","Medium Heavy","BYE","BYE","BYE","BYE",1,"2",3323,"Joshua Roy Hinger","Atos Jiu-Jitsu",0,1
"Master 2","Male","BLACK","Medium Heavy","BYE","BYE","BYE","BYE",1,"7",3324,"Zachary James Minteer","Impact Jiu Jitsu",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 37","Thu","09/01","02:32 PM",1,"13",3325,"Andre B Almeida","Gracie Humaita",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 39","Thu","09/01","02:49 PM",1,"9",3326,"Charles Hiersche","Brasa CTA",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 42","Thu","09/01","03:00 PM",1,"21",3327,"Rodrigo Benedito Caporal","Atos JJ International",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 52","Thu","09/01","04:23 PM",2,"5",3328,"Anderson Lima","Ns Brotherhood",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 45","Thu","09/01","03:22 PM",1,"33",3329,"Andrew J Gardineer","One Jiu-Jitsu USA",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 36","Thu","09/01","02:33 PM",1,"21",3330,"Rodrigo Benedito Caporal","Atos JJ International",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 41","Thu","09/01","02:55 PM",2,"17",3331,"Carlos Alexandre de Oliveira Alves","Nova União",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 48","Thu","09/01","03:50 PM",1,"3",3332,"Fábio de Assunção Pulita","Alliance ",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 49","Thu","09/01","04:04 PM",1,"5",3333,"Anderson Lima","Ns Brotherhood",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 40","Thu","09/01","02:50 PM",1,"28",3334,"Diego Alberto Montenegro Koerber","Nova União International",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 43","Thu","09/01","03:08 PM",1,"25",3335,"Ian Stephen Salinas","Gracie Barra BJJ",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 46","Thu","09/01","03:28 PM",1,"3",3336,"Fábio de Assunção Pulita","Alliance ",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 47","Thu","09/01","03:35 PM",1,"5",3337,"Anderson Lima","Ns Brotherhood",0,1
"Master 2","Male","BLACK","Medium Heavy","BYE","BYE","BYE","BYE",1,"3",3338,"Fábio de Assunção Pulita","Alliance ",0,1
"Master 2","Male","BLACK","Medium Heavy","BYE","BYE","BYE","BYE",1,"5",3339,"Anderson Lima","Ns Brotherhood",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 53","Thu","09/01","05:42 PM",1,"2",3340,"Joshua Roy Hinger","Atos Jiu-Jitsu",0,1
"Master 2","Male","BLACK","Medium Heavy","FIGHT 60","Thu","09/01","05:06 PM",2,"4",3341,"Raimundo Nogueira de Matos Junior","Gracie Barra",0,0
"Master 2","Male","BLACK","Medium Heavy","FIGHT 55","Thu","09/01","04:45 PM",2,"3",3342,"Fábio de Assunção Pulita","Alliance ",0,0
"Master 2","Male","BLUE","Heavy","FIGHT 1","Sat","09/03","09:30 AM",1,"4",3343,"Victor David  Natividad","American Top Team",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 7","Sat","09/03","10:08 AM",1,"8",3344,"John Edward Barndt III","Relson Gracie",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 6","Sat","09/03","10:04 AM",2,"14",3345,"Stuart Mark Owen","CheckMat International",0,0
"Master 2","Male","BLUE","Heavy","FIGHT 16","Sat","09/03","10:59 AM",1,"1",3346,"Charles Huihui","Alameda Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 11","Sat","09/03","10:31 AM",1,"12",3347,"Nathan Forrest McGrath","Abmar Barbosa Association",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 5","Sat","09/03","09:57 AM",1,"14",3348,"Stuart Mark Owen","CheckMat International",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 9","Sat","09/03","10:26 AM",1,"12",3349,"Nathan Forrest McGrath","Abmar Barbosa Association",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 10","Sat","09/03","10:24 AM",1,"10",3350,"Batireedui N Lopez","Atos Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 13","Sat","09/03","10:48 AM",1,"1",3351,"Charles Huihui","Alameda Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 2","Sat","09/03","09:36 AM",1,"6",3352,"Isaiah Jahad Riley","Gracie Barra",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 5","Sat","09/03","09:49 AM",1,"16",3353,"Timothy Joseph Spencer","Alliance ",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 4","Sat","09/03","09:56 AM",1,"10",3354,"Batireedui N Lopez","Atos Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 8","Sat","09/03","10:10 AM",1,"1",3355,"Charles Huihui","Alameda Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 3","Sat","09/03","09:43 AM",1,"10",3356,"Batireedui N Lopez","Atos Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","BYE","BYE","BYE","BYE",1,"1",3357,"Charles Huihui","Alameda Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 7","Sat","09/03","09:57 AM",1,"7",3358,"Jeremy Wayne Williamson","Massachusetts Brazilian Jiu Jitsu",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 6","Sat","09/03","09:57 AM",2,"5",3359,"Stephen Victor Tajblik II","Brasa CTA",0,0
"Master 2","Male","BLUE","Heavy","FIGHT 8","Sat","09/03","10:05 AM",1,"19",3360,"Florencio Acevedo","Carlson Gracie Team",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 15","Sat","09/03","10:51 AM",1,"3",3361,"Shane Charles Bridges","One Jiu-Jitsu USA",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 11","Sat","09/03","10:23 AM",2,"9",3362,"Robert Joseph Meneses lll","Six Blades Jiu-Jitsu",0,0
"Master 2","Male","BLUE","Heavy","FIGHT 1","Sat","09/03","09:30 AM",2,"11",3363,"Ira Brennan Choate","Pedigo Submission Fighting",0,0
"Master 2","Male","BLUE","Heavy","FIGHT 3","Sat","09/03","09:45 AM",1,"9",3364,"Robert Joseph Meneses lll","Six Blades Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 12","Sat","09/03","10:29 AM",2,"18",3365,"Julian Roger Harrison","ZR Team NC",0,0
"Master 2","Male","BLUE","Heavy","FIGHT 14","Sat","09/03","10:42 AM",1,"3",3366,"Shane Charles Bridges","One Jiu-Jitsu USA",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 2","Sat","09/03","09:38 AM",1,"18",3367,"Julian Roger Harrison","ZR Team NC",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 4","Sat","09/03","09:51 AM",2,"13",3368,"Thiago Arruda Peres","CheckMat",0,0
"Master 2","Male","BLUE","Heavy","FIGHT 10","Sat","09/03","10:17 AM",2,"2",3369,"James David Suggs","Luiz Palhares Jiu-Jitsu",0,0
"Master 2","Male","BLUE","Heavy","FIGHT 9","Sat","09/03","10:10 AM",1,"3",3370,"Shane Charles Bridges","One Jiu-Jitsu USA",0,1
"Master 2","Male","BLUE","Heavy","BYE","BYE","BYE","BYE",1,"2",3371,"James David Suggs","Luiz Palhares Jiu-Jitsu",0,1
"Master 2","Male","BLUE","Heavy","BYE","BYE","BYE","BYE",1,"3",3372,"Shane Charles Bridges","One Jiu-Jitsu USA",0,1
"Master 2","Male","BLUE","Heavy","FIGHT 19","Sat","09/03","11:17 AM",2,"3",3373,"Shane Charles Bridges","One Jiu-Jitsu USA",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 35","Fri","09/02","01:15 PM",2,"4",3374,"Phillip Arthur Griego Jr","Brazilian Top Team",1,0
"Master 2","Male","PURPLE","Heavy","FIGHT 38","Fri","09/02","01:45 PM",2,"7",3375,"Julio Cesar Garay","Gracie Barra",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 36","Fri","09/02","01:29 PM",1,"14",3376,"Kyle Edward Wray","G13 BJJ USA",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 49","Fri","09/02","03:03 PM",2,"16",3377,"Erik Lee Fay","CheckMat",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 41","Fri","09/02","02:12 PM",2,"12",3378,"Brandon Steinke","Renzo Gracie Academy",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 32","Fri","09/02","01:07 PM",1,"14",3379,"Kyle Edward Wray","G13 BJJ USA",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 39","Fri","09/02","01:57 PM",1,"12",3380,"Brandon Steinke","Renzo Gracie Academy",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 44","Fri","09/02","02:26 PM",2,"6",3381,"Robert Jason Walker","Soul Fighters BJJ",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 46","Fri","09/02","02:40 PM",1,"16",3382,"Erik Lee Fay","CheckMat",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 33","Fri","09/02","01:14 PM",1,"6",3383,"Robert Jason Walker","Soul Fighters BJJ",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 25","Fri","09/02","12:42 PM",1,"16",3384,"Erik Lee Fay","CheckMat",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 40","Fri","09/02","02:02 PM",2,"18",3385,"Christopher Jack Godwin","British Army BJJ",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 42","Fri","09/02","01:44 PM",2,"1",3386,"Ruben Anthony Rico","Phenom Brazilian Jiu-Jitsu",1,0
"Master 2","Male","PURPLE","Heavy","FIGHT 37","Fri","09/02","01:35 PM",2,"10",3387,"Tristan Matthew OBrien","Gracie Barra BJJ",0,0
"Master 2","Male","PURPLE","Heavy","BYE","BYE","BYE","BYE",1,"1",3388,"Ruben Anthony Rico","Phenom Brazilian Jiu-Jitsu",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 32","Fri","09/02","01:15 PM",2,"8",3389,"Carlos Eduardo M Bustamante","Carlson Gracie Team",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 36","Fri","09/02","01:35 PM",1,"5",3390,"Jacob Samuel Liebman","Brazilian Top Team",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 38","Fri","09/02","01:46 PM",2,"11",3391,"Boyd Rafael Bryant","Rodrigo Pinheiro BJJ",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 49","Fri","09/02","03:14 PM",2,"5",3392,"Jacob Samuel Liebman","Brazilian Top Team",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 42","Fri","09/02","02:21 PM",2,"9",3393,"Timothy Morthland","Gracie Humaita",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 33","Fri","09/02","01:18 PM",1,"11",3394,"Boyd Rafael Bryant","Rodrigo Pinheiro BJJ",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 39","Fri","09/02","01:57 PM",1,"9",3395,"Timothy Morthland","Gracie Humaita",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 44","Fri","09/02","02:33 PM",2,"2",3396,"Robert Joseph Simmons","Team James Clingerman",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 46","Fri","09/02","02:47 PM",2,"3",3397,"Matthias Cree Waggener","Gracie Barra",0,0
"Master 2","Male","PURPLE","Heavy","FIGHT 35","Fri","09/02","01:29 PM",1,"15",3398,"Dante Joseph Giorgetti","Garth Taylor Jiu-Jitsu",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 41","Fri","09/02","02:12 PM",1,"13",3399,"Pedro Arellano","CheckMat",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 40","Fri","09/02","02:06 PM",1,"2",3400,"Robert Joseph Simmons","Team James Clingerman",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 43","Fri","09/02","02:29 PM",1,"3",3401,"Matthias Cree Waggener","Gracie Barra",0,1
"Master 2","Male","PURPLE","Heavy","BYE","BYE","BYE","BYE",1,"2",3402,"Robert Joseph Simmons","Team James Clingerman",0,1
"Master 2","Male","PURPLE","Heavy","BYE","BYE","BYE","BYE",1,"3",3403,"Matthias Cree Waggener","Gracie Barra",0,1
"Master 2","Male","PURPLE","Heavy","FIGHT 53","Fri","09/02","03:47 PM",1,"27",3404,"Brandon Hern","Relson Gracie",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 18","Thu","09/01","12:29 PM",2,"29",3405,"David Garcia ","Renato Tavares Association",0,0
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"5",3406,"Marcio Rodrigues da Silva","Luciano Pinto Jiu-Jitsu",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 22","Thu","09/01","01:12 PM",1,"3",3407,"Evandro Pereira Guimarães Ferreira Gomes ","Nova União",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 28","Thu","09/01","01:51 PM",1,"17",3408,"Tomi Tapio Lindholm","Factory BJJ UK",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 18","Thu","09/01","11:56 AM",2,"25",3409,"Jason Michael Crighton","Pacific Top Team Vernon",0,0
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"3",3410,"Evandro Pereira Guimarães Ferreira Gomes ","Nova União",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"25",3411,"Jason Michael Crighton","Pacific Top Team Vernon",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 24","Thu","09/01","01:30 PM",2,"13",3412,"Juan de Dios Magana","Carlson Gracie Team",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 21","Thu","09/01","12:33 PM",1,"17",3413,"Tomi Tapio Lindholm","Factory BJJ UK",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"13",3414,"Juan de Dios Magana","Carlson Gracie Team",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"10",3415,"Chukwuemeka Henry Chionuma","Gracie Barra",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 15","Thu","09/01","11:42 AM",2,"21",3416,"Michael Dshaun Brimage","Yamasaki Academy",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 20","Thu","09/01","12:30 PM",1,"17",3417,"Tomi Tapio Lindholm","Factory BJJ UK",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"21",3418,"Michael Dshaun Brimage","Yamasaki Academy",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"17",3419,"Tomi Tapio Lindholm","Factory BJJ UK",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"2",3420,"Steven A Blahnik","Brasa CTA",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"7",3421,"James Mark Lee","Roberto Traven BJJ",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 16","Thu","09/01","12:10 PM",2,"31",3422,"Christian Arellano","Renzo Gracie Houston",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 26","Thu","09/01","01:43 PM",1,"11",3423,"Christophe Vandijck","Roan Jucão BJJ",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 18","Thu","09/01","12:21 PM",2,"27",3424,"Gilbert Ray Greene Jr","Legion American Jiu-Jitsu",0,0
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"31",3425,"Christian Arellano","Renzo Gracie Houston",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"27",3426,"Gilbert Ray Greene Jr","Legion American Jiu-Jitsu",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 19","Thu","09/01","12:28 PM",2,"23",3427,"Koki Ichikawa","Tri-Force Jiu-Jitsu Academy",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 22","Thu","09/01","12:53 PM",1,"11",3428,"Christophe Vandijck","Roan Jucão BJJ",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"16",3429,"Travis John Roesler","TAC Team BJJ",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"11",3430,"Christophe Vandijck","Roan Jucão BJJ",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 17","Thu","09/01","12:13 PM",1,"23",3431,"Koki Ichikawa","Tri-Force Jiu-Jitsu Academy",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 24","Thu","09/01","12:42 PM",2,"20",3432,"Michael Earl Amy","Phantom Brazilian Jiu-Jitsu",1,0
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"23",3433,"Koki Ichikawa","Tri-Force Jiu-Jitsu Academy",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"20",3434,"Michael Earl Amy","Phantom Brazilian Jiu-Jitsu",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"1",3435,"Thomas Joseph Trutnau","Rebel Jiu-Jitsu ",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"8",3436,"Kyle Beaugue Wender","TABJJ / Honeybadger BJJ",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 17","Thu","09/01","12:12 PM",2,"32",3437,"Augusto Tsukuda Ichisato","Guigo JJ",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 29","Thu","09/01","01:29 PM",2,"8",3438,"Kyle Beaugue Wender","TABJJ / Honeybadger BJJ",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 19","Thu","09/01","12:30 PM",2,"28",3439,"Derek Anthony Chow","SCHOOL BJJ LA",0,0
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"32",3440,"Augusto Tsukuda Ichisato","Guigo JJ",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"28",3441,"Derek Anthony Chow","SCHOOL BJJ LA",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 22","Thu","09/01","12:44 PM",2,"15",3442,"Michael Navarro Jr","Nova União",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 26","Thu","09/01","01:12 PM",2,"19",3443,"Robert Scott Larson","Carlson Gracie Team",0,0
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"15",3444,"Michael Navarro Jr","Nova União",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"12",3445,"Marco Antonio F Pardo","Casa Chimeyo Mexico",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 18","Thu","09/01","12:19 PM",2,"24",3446,"Justin Patrick Drew","Choke-U",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 27","Thu","09/01","01:05 PM",1,"19",3447,"Robert Scott Larson","Carlson Gracie Team",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"24",3448,"Justin Patrick Drew","Choke-U",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"19",3449,"Robert Scott Larson","Carlson Gracie Team",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"4",3450,"Gary Allan Hensley","Super System BJJ",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"6",3451,"Robert Richard Gaines","Gracie Barra",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 23","Thu","09/01","01:07 PM",1,"30",3452,"Christian Brandon Agsalog","Cascao Jiu-Jitsu",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 29","Thu","09/01","01:38 PM",1,"18",3453,"Thomas Montgomery OrtegaStern","Ralph Gracie Jiu-Jitsu Berkeley",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 24","Thu","09/01","01:08 PM",1,"26",3454,"James Sebastian Lampe","One Jiu-Jitsu USA",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"30",3455,"Christian Brandon Agsalog","Cascao Jiu-Jitsu",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"26",3456,"James Sebastian Lampe","One Jiu-Jitsu USA",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 25","Thu","09/01","01:10 PM",2,"22",3457,"Marcius Aurelio Martins Feijo","Arlans Siqueira Jiu-Jitsu",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 26","Thu","09/01","01:16 PM",1,"18",3458,"Thomas Montgomery OrtegaStern","Ralph Gracie Jiu-Jitsu Berkeley",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"14",3459,"Scott N Thole","Rodrigo Vaghi BJJ",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"9",3460,"Tyler Andrew Jamison","Brasa CTA",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 21","Thu","09/01","12:46 PM",1,"22",3461,"Marcius Aurelio Martins Feijo","Arlans Siqueira Jiu-Jitsu",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 22","Thu","09/01","12:54 PM",1,"18",3462,"Thomas Montgomery OrtegaStern","Ralph Gracie Jiu-Jitsu Berkeley",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"22",3463,"Marcius Aurelio Martins Feijo","Arlans Siqueira Jiu-Jitsu",0,1
"Master 2","Male","BROWN","Heavy","BYE","BYE","BYE","BYE",1,"18",3464,"Thomas Montgomery OrtegaStern","Ralph Gracie Jiu-Jitsu Berkeley",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 36","Thu","09/01","02:25 PM",2,"18",3465,"Thomas Montgomery OrtegaStern","Ralph Gracie Jiu-Jitsu Berkeley",0,0
"Master 2","Male","BROWN","Heavy","FIGHT 29","Thu","09/01","02:05 PM",1,"11",3466,"Christophe Vandijck","Roan Jucão BJJ",0,1
"Master 2","Male","BROWN","Heavy","FIGHT 31","Thu","09/01","01:51 PM",1,"18",3467,"Thomas Montgomery OrtegaStern","Ralph Gracie Jiu-Jitsu Berkeley",0,1
